"searchResultsLargeThumbnail href","searchResultsLargeThumbnail src","action href","titleIcon src","classifiedTitle","titleIcon href","titleIcon src 2","badge src","searchResultsAttributeValue","searchResultsAttributeValue 2","classified-price-container","searchResultsDateValue","searchResultsLocationValue"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-atesbey-den-incekte-site-icinde-cift-banyolu-kiralik-2-plus1-dublex-1227489556/detay","https://i0.shbdn.com/photos/48/95/56/lthmb_1227489556n41.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","ATEŞBEY""DEN İNCEKTE SİTE İÇİNDE ÇİFT BANYOLU KİRALIK 2+1 DUBLEX","https://atesbeygayrimenkulincek.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","105","2+1","33.000 TL","22 Mart","Gölbaşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cafer-den-ara-katta-3-plus1-kombili-ovecler-vadi-yakininda-1236072012/detay","https://i0.shbdn.com/photos/07/20/12/lthmb_1236072012tfy.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","CAFER'DEN ARA KATTA 3+1 KOMBİLİ ÖVEÇLER VADİ YAKININDA","https://caferemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","22.000 TL","22 Mart","ÇankayaÖveçler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-etlik_yaylada_full-plusfull_esyali_ankara_manzarali_3-plus1_125m-1233106089/detay","https://i0.shbdn.com/photos/10/60/89/lthmb_1233106089uj7.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","ETLİK_YAYLADA_FULL+­FULL_EŞYALI_ANKARA_­MANZARALI_3+1_125M²","https://caddeparkemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","135","3+1","23.500 TL","22 Mart","KeçiörenEsertepe / Yayla"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-koc-tan-aksemsettin-mah-de-2-plus1-bagimsiz-yeni-yapili-daire-1236021081/detay","https://i0.shbdn.com/photos/02/10/81/lthmb_12360210815ry.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","KOÇ'TAN AKŞEMSETTİN MAH'DE 2+1 BAĞIMSIZ YENI YAPILI DAİRE!!!","https://kocgayrimnekulsincan.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","110","2+1","15.000 TL","22 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cadde-uzeri-kose-basi-mantolamali-manzarali-katta-3-plus1-s.lux-1236011617/detay","https://i0.shbdn.com/photos/01/16/17/lthmb_1236011617y91.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","CADDE ÜZERİ KÖŞE BAŞI MANTOLAMALI MANZARALI ( KATTA 3+1! ) S.LÜX","https://ozguremlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","115","3+1","25.500 TL","22 Mart","YenimahalleBatıkent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ozkaya-insaat-emlak-tan-3-plus1-kiralikn-daire-1224014360/detay","https://i0.shbdn.com/photos/01/43/60/lthmb_1224014360ff6.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","ÖZKAYA İNŞAAT EMLAK TAN 3+1 KİRALIKN DAİRE","https://ozkayainsaatemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","145","3+1","19.000 TL","22 Mart","SincanYenikent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-incek-kiralik-1-plus1-yerden-isitma,kombili-1-yilligina-kiralik-1227343425/detay","https://i0.shbdn.com/photos/34/34/25/lthmb_1227343425d8i.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","İNCEK KİRALIK 1+1 YERDEN ISITMA,KOMBİLİ 1 YILLIĞINA KİRALIK","https://epayasamkent.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","51","1+1","16.500 TL","21 Mart","Gölbaşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sincan-merkez-3-plus1-kiralik-daire-1235944082/detay","https://i0.shbdn.com/photos/94/40/82/lthmb_1235944082etl.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","Sincan Merkez 3+1 kiralık Daire","https://gundogdugayrimenkulankara.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","135","3+1","20.000 TL","21 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-han-dan-3-plus1-katta-yapili-3-cepheli-balkonlu-kombili-ilker-cd-de-1235934906/detay","https://i0.shbdn.com/photos/93/49/06/lthmb_1235934906a99.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","HAN'DAN 3+1 KATTA YAPILI 3 CEPHELİ BALKONLU KOMBİLİ İLKER CD'DE","https://hanemlakankara.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","24.500 TL","21 Mart","ÇankayaDikmen"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-odtu-yani-aykon-suites-manzarali-kiralik-1-plus1-ara-kat-dubleks-1235924710/detay","https://i0.shbdn.com/photos/92/47/10/lthmb_1235924710wzb.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ODTÜ YANI ''AYKON SUITES'' MANZARALI KİRALIK 1+1 ARA KAT DUBLEKS","https://sdcity06.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","78","1+1","40.000 TL","21 Mart","ÇankayaBalgat"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-taner-den-sokullu-da-3-plus1-orta-kat-kombili-3-cepheli-on-cephe-1230221776/detay","https://i0.shbdn.com/photos/22/17/76/lthmb_1230221776mw9.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","TANER'DEN SOKULLU'DA 3+1 ORTA KAT KOMBİLİ 3 CEPHELİ ÖN CEPHE","https://taneremlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","110","3+1","18.500 TL","21 Mart","ÇankayaDikmen"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-aym-den-1080.cd-dibinde-manzarali-3-plus1-masrafsiz-kiralik-1230051035/detay","https://i0.shbdn.com/photos/05/10/35/lthmb_1230051035mry.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","""AYM'DEN"" 1080.CD DİBİNDE MANZARALI 3+1 MASRAFSIZ KİRALIK!!","https://aymgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","130","3+1","18.500 TL","21 Mart","MamakBoğaziçi"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sr-emlak-tan-fevzi-cakmak-mah-de-on-cephe-kiralik-sifir-daire-1232934459/detay","https://i0.shbdn.com/photos/93/44/59/lthmb_1232934459m3l.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","SR EMLAK'TAN FEVZİ ÇAKMAK MAH'DE ÖN CEPHE KİRALIK SIFIR DAİRE","https://sremlakyenikent.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","110","2+1","13.500 TL","21 Mart","SincanYenikent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sinpas-ege-vadisinde-26-kat-esyali-1-plus1-kiralik-daire-1232909759/detay","https://i0.shbdn.com/photos/90/97/59/lthmb_1232909759kfl.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","SİNPAŞ EGE VADİSİNDE 26. KAT EŞYALI 1+1 KİRALIK DAİRE","https://keya.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","76","1+1","36.000 TL","21 Mart","ÇankayaDikmen"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-acil-gayrimenkulden-sincan-maresal-cakmak-mah-3-plus1-kiralik-daire-1235863375/detay","https://i0.shbdn.com/photos/86/33/75/lthmb_12358633752fi.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","Açıl Gayrimenkulden Sincan Mareşal Çakmak Mah. 3+1 Kiralık Daire","https://acilgayrimenkuletimesgut.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","13.750 TL","21 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-mrn-ozkan-dan-1-kat-konumunda-caade-ustu-daire-95m2-1198193943/detay","https://i0.shbdn.com/photos/19/39/43/lthmb_1198193943vgw.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","MRN ÖZKAN'Dan. 1 KAT KONUMUNDA CAADE ÜSTÜ DAİRE 95m2","https://mrnozkangayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","95","2+1","17.500 TL","21 Mart","MamakBoğaziçi"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ovacik-ta-ozel-bahceli-genis-ferah-3,5-plus1-bagimsiz-120m-guney-c-1235844919/detay","https://i0.shbdn.com/photos/84/49/19/lthmb_1235844919vub.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","OVACIK'TA ÖZEL BAHÇELİ GENİŞ FERAH 3,5+1 BAĞIMSIZ 120m² GÜNEY C.","https://galeriaemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","128","3+1","12.500 TL","21 Mart","KeçiörenSanatoryum"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-tuda-dan-andicen-de-guzel-konumda-3-plus1-cift-balkon-kiralik-daire-1235843773/detay","https://i0.shbdn.com/photos/84/37/73/lthmb_12358437739ix.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","TUDA'DAN ANDİÇEN'DE GÜZEL KONUMDA-3+1-ÇİFT BALKON-KİRALIK DAİRE","https://tudagayrimenkulyatirim.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","118","3+1","16.000 TL","21 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-tevfik-saglam-cad-yakini-ara-kat-yapili-3-plus1-120-m-g.dogu-cephe-1236018699/detay","https://i0.shbdn.com/photos/01/86/99/lthmb_1236018699n2f.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","TEVFİK SAĞLAM CAD. YAKINI ARA KAT YAPILI 3+1 120 M² G.DOĞU CEPHE","https://galeriaemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","134","3+1","18.000 TL","22 Mart","KeçiörenEtlik / İncirli"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kizilay-konur-sokak-ta-kiralik-1-plus1-esyali-daire-1152129297/detay","https://i0.shbdn.com/photos/12/92/97/lthmb_1152129297bdr.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","KIZILAY KONUR SOKAK'ta KİRALIK 1+1 EŞYALI DAİRE","https://xre.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","45","1+1","26.000 TL","21 Mart","ÇankayaKızılay"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ata-evim-incek-atilim-ufuk-jandarma-aym-yakini-esyali-2-plus1-85-m2-1235796851/detay","https://i0.shbdn.com/photos/79/68/51/lthmb_12357968517yx.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ATA EVİM|İNCEK ATILIM UFUK JANDARMA AYM YAKINI EŞYALI 2+1 85 m2","https://ataevimgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","85","2+1","25.000 TL","21 Mart","Gölbaşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kahu-gayrimenkul-tbmm-incek-toki-2.etap-genis3-plus1-guney-manzarali-1232863087/detay","https://i0.shbdn.com/photos/86/30/87/lthmb_1232863087tbr.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","KAHU GAYRİMENKUL TBMM İNCEK TOKİ 2.ETAP GENİŞ3+1 GÜNEY MANZARALI","https://kahugayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","176","3+1","38.900 TL","21 Mart","ÇankayaÇayyolu/Ümitköy"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ata-evim-sokullu-da-1-katta-ultra-lux-yapili-2-plus1-esyali-kiralik-1232832571/detay","https://i0.shbdn.com/photos/83/25/71/lthmb_12328325713x4.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","ATA EVİM|SOKULLU'DA 1. KATTA ULTRA LÜX YAPILI 2+1 EŞYALI KİRALIK","https://ataevimgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","120","2+1","40.000 TL","20 Mart","ÇankayaDikmen"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-eryaman-sirin-gayrimenkul-den-esyali-1-plus1-1235765210/detay","https://i0.shbdn.com/photos/76/52/10/lthmb_1235765210ta1.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","Eryaman Şirin Gayrimenkul'den Eşyalı 1+1","https://eryamanemlakcisiringayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","55","1+1","20.000 TL","20 Mart","EtimesgutEryaman"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-gop-vedat-dalokay-da-sifir-bina-guney-cephe-ara-kat-3-plus1-kiralik-1235742310/detay","https://i0.shbdn.com/photos/74/23/10/lthmb_1235742310s6k.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","GOP, VEDAT DALOKAY'DA SIFIR BİNA GÜNEY CEPHE ARA KAT 3+1 KİRALIK","https://evcigayrimenkul06.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","32.000 TL","20 Mart","ÇankayaMerkez"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cankaya-park-vadi-evleri-e-bloklarda-full-esyali-kiralik-4-plus1-1202120562/detay","https://i0.shbdn.com/photos/12/05/62/lthmb_12021205620w8.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","Çankaya Park Vadi Evleri E Bloklarda Full Eşyalı Kiralık 4+1","https://remaxbien.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","180","4+1","90.000 TL","20 Mart","ÇankayaDikmen"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sng-gayrimenkul-den-kuscagiz-merkezde-4-plus1-yapili-kiralik-daire-1217895769/detay","https://i0.shbdn.com/photos/89/57/69/lthmb_1217895769i55.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","SNG GAYRİMENKUL 'DEN KUŞCAĞIZ MERKEZDE 4+1 YAPILI KİRALIK DAİRE!","https://snggayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","150","4+1","20.000 TL","20 Mart","KeçiörenUfuktepe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cankaya-dodurga-da-ebeveyn-banyolu-kiralik-3-plus1-1235707957/detay","https://i0.shbdn.com/photos/70/79/57/lthmb_12357079576v8.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","Çankaya Dodurga'da Ebeveyn Banyolu Kiralık 3+1","https://goodinvestyildiz.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","31.000 TL","20 Mart","ÇankayaMerkez"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-eryamanda-kiralik-3-plus1-daire-1232724935/detay","https://i0.shbdn.com/photos/72/49/35/lthmb_1232724935y46.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","ERYAMANDA KİRALIK 3+1 DAİRE","https://coldwellbankeraden.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","100","3+1","22.000 TL","20 Mart","EtimesgutEryaman"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-mesa-koru-sitesi-nde-esyasiz-veya-esyali-3-plus1-kiralik-daire-1223248656/detay","https://i0.shbdn.com/photos/24/86/56/lthmb_1223248656ph5.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","MESA KORU SİTESİ'NDE EŞYASIZ VEYA EŞYALI 3+1 KİRALIK DAİRE","https://remaxvogue.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","40.000 TL","20 Mart","ÇankayaÇayyolu/Ümitköy"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ogulbey-den-adnan-yuksel-cad-uzerin-de-3-plus1-masrafsiz-genis-m2-1235884849/detay","https://i0.shbdn.com/photos/88/48/49/lthmb_1235884849jxa.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","OĞULBEY'DEN ADNAN YÜKSEL CAD. ÜZERİN'DE 3+1 MASRAFSIZ GENİŞ M2","https://ogulbeyemlaketlik.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","120","3+1","14.500 TL","21 Mart","KeçiörenEtlik / İncirli"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-altindag-battalgazi-mahallesinde-kiralik-3-plus1-daire-1235685566/detay","https://i0.shbdn.com/photos/68/55/66/lthmb_1235685566340.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","Altındağ Battalgazi Mahallesinde Kiralık 3+1 Daire","https://aginvestgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","125","3+1","13.500 TL","20 Mart","AltındağUlubey"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-turyap-da-uyanis-dudlukta-metroya-yurume-mesafesinde-kiralik-1235682002/detay","https://i0.shbdn.com/photos/68/20/02/lthmb_12356820027ek.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","TURYAP DA UYANIŞ DUDLUKTA METROYA YÜRÜME MESAFESİNDE KİRALIK","https://turyapkeciorenmerkez.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","110","3+1","18.000 TL","20 Mart","KeçiörenAktepe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ata-evim-dikmen-de-kabil-cd-yakini-2-katta-bagimsiz-3-plus1-kiralik-1208330814/detay","https://i0.shbdn.com/photos/33/08/14/lthmb_1208330814gcv.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=50&pagingSize=50#","https://s0.shbdn.com/assets/images/iconHasVideo@2x:4667ff5b87098416c7b8e2219e70ff40.png","ATA EVİM|DİKMEN'DE KABİL CD YAKINI 2. KATTA BAĞIMSIZ 3+1 KİRALIK","https://ataevimgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","120","3+1","18.000 TL","20 Mart","ÇankayaÖveçler"
