Title,Price (TL),Date,Location,Room,Size (m²),Building Age,Floor,Link,Page,Price per m² (TL)
"130 Square Meters Apartment For Rent in Yenimahalle, Ankara",20000,18-03-2025,Ankara / Yenimahalle / Demetlale Mah.,3+1,130,30.0,Middle,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetlale-kiralik/daire/0-44341333,23,153.84615384615384
"79 Square Meters Apartment For Rent in Yenimahalle, Ankara",17000,17-03-2025,Ankara / Yenimahalle / Emniyet Mah.,2+1,79,29.0,Garden,https://www.hepsiemlak.com/en/ankara-yenimahalle-emniyet-kiralik/daire/140580-1512,23,215.18987341772151
"180 Square Meters Apartment For Rent in Yenimahalle, Ankara",60000,17-03-2025,Ankara / Yenimahalle / Mehmet Akif Ersoy Mah.,4+1,180,35.0,1.,https://www.hepsiemlak.com/en/ankara-yenimahalle-mehmet-akif-ersoy-kiralik/daire/130591-1331,23,333.3333333333333
"65 Square Meters Apartment For Rent in Etimesgut, Ankara",23000,17-03-2025,Ankara / Etimesgut / Şehit Osman Avcı Mah.,1+1,65,10.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-sehit-osman-avci-kiralik/daire/116060-521,23,353.84615384615387
"115 Square Meters Apartment For Rent in Keçiören, Ankara",16100,20-03-2025,Ankara / Keçiören / Şenlik Mah.,3+1,115,45.0,Middle,https://www.hepsiemlak.com/en/ankara-kecioren-senlik-kiralik/daire/134575-299,23,140.0
"224 Square Meters Apartment For Rent in Polatlı, Ankara",20000,17-03-2025,Ankara / Polatlı / Şehitlik Mah.,4+1,224,8.0,8.,https://www.hepsiemlak.com/en/ankara-polatli-sehitlik-kiralik/daire/0-44344090,23,89.28571428571429
"250 Square Meters Apartment For Rent in Çankaya, Ankara",32000,17-03-2025,Ankara / Çankaya / Aşıkpaşa Mah.,5+1,250,20.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-asikpasa-kiralik/daire/23233-2230,23,128.0
"110 Square Meters Apartment For Rent in Yenimahalle, Ankara",25000,17-03-2025,Ankara / Yenimahalle / Demetlale Mah.,2+1,110,33.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetlale-kiralik/daire/146479-20,23,227.27272727272728
"155 Square Meters Apartment For Rent in Çankaya, Ankara",25000,17-03-2025,Ankara / Çankaya / Karapınar Mah.,4+1,155,15.0,Underground 3,https://www.hepsiemlak.com/en/ankara-cankaya-karapinar-kiralik/daire/152314-605,23,161.29032258064515
"120 Square Meters Apartment For Rent in Çankaya, Ankara",35000,17-03-2025,Ankara / Çankaya / Keklik Pınarı Mah.,3+1,120,28.0,5.,https://www.hepsiemlak.com/en/ankara-cankaya-keklik-pinari-kiralik/daire/14072-13386,23,291.6666666666667
"145 Square Meters Apartment For Rent in Yenimahalle, Ankara",21000,16-03-2025,Ankara / Yenimahalle / Çiğdemtepe Mah.,3+1,145,14.0,7.,https://www.hepsiemlak.com/en/ankara-yenimahalle-cigdemtepe-kiralik/daire/61688-5034,23,144.82758620689654
"145 Square Meters Apartment For Rent in Yenimahalle, Ankara",21000,16-03-2025,Ankara / Yenimahalle / Çiğdemtepe Mah.,3+1,145,14.0,7.,https://www.hepsiemlak.com/en/ankara-yenimahalle-cigdemtepe-kiralik/daire/61688-5034,24,144.82758620689654
"120 Square Meters Apartment For Rent in Sincan, Ankara",18000,19-03-2025,Ankara / Sincan / Mareşal Çakmak Mah.,3+1,120,25.0,3.,https://www.hepsiemlak.com/en/ankara-sincan-maresal-cakmak-kiralik/daire/135187-363,24,150.0
"140 Square Meters Apartment For Rent in Keçiören, Ankara",29000,19-03-2025,Ankara / Keçiören / Kuşcağız Mah.,3+1,140,10.0,6.,https://www.hepsiemlak.com/en/ankara-kecioren-kuscagiz-kiralik/daire/89354-1224,24,207.14285714285714
"120 Square Meters Apartment For Rent in Altındağ, Ankara",16000,16-03-2025,Ankara / Altındağ / Karapürçek Mah.,3+1,120,10.0,3.,https://www.hepsiemlak.com/en/ankara-altindag-karapurcek-kiralik/daire/0-44339015,24,133.33333333333334
"130 Square Meters Apartment For Rent in Etimesgut, Ankara",19000,18-03-2025,Ankara / Etimesgut / Topçu Mah.,3+1,130,15.0,2.,https://www.hepsiemlak.com/en/ankara-etimesgut-topcu-kiralik/daire/113388-3190,24,146.15384615384616
"96 Square Meters Apartment For Rent in Mamak, Ankara",20000,16-03-2025,Ankara / Mamak / Altınevler Mah.,2+1,96,10.0,8.,https://www.hepsiemlak.com/en/ankara-mamak-altinevler-kiralik/daire/0-44339055,24,208.33333333333334
"85 Square Meters Apartment For Rent in Etimesgut, Ankara",19000,20-03-2025,Ankara / Etimesgut / Elvan Mah.,2+1,85,20.0,2.,https://www.hepsiemlak.com/en/ankara-etimesgut-elvan-kiralik/daire/138128-243,24,223.52941176470588
"110 Square Meters Apartment For Rent in Çankaya, Ankara",23000,19-03-2025,Ankara / Çankaya / Çamlıtepe Mah.,3+1,110,35.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-camlitepe-kiralik/daire/124908-223,24,209.0909090909091
"100 Square Meters Apartment For Rent in Yenimahalle, Ankara",25500,21-03-2025,Ankara / Yenimahalle / Demetgül Mah.,3+1,100,30.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetgul-kiralik/daire/153948-30,24,255.0
"230 Square Meters Apartment For Rent in Keçiören, Ankara",41000,22-03-2025,Ankara / Keçiören / Atapark Mah.,4+1,230,4.0,Middle,https://www.hepsiemlak.com/en/ankara-kecioren-atapark-kiralik/daire/137849-864,24,178.2608695652174
"120 Square Meters Apartment For Rent in Keçiören, Ankara",23500,20-03-2025,Ankara / Keçiören / Yükseltepe Mah.,3+1,120,7.0,3.,https://www.hepsiemlak.com/en/ankara-kecioren-yukseltepe-kiralik/daire/133953-577,24,195.83333333333334
"78 Square Meters Apartment For Rent in Altındağ, Ankara",15000,21-03-2025,Ankara / Altındağ / Aydınlıkevler Mah.,1+1,78,30.0,Ground,https://www.hepsiemlak.com/en/ankara-altindag-aydinlikevler-kiralik/daire/129829-327,24,192.30769230769232
"145 Square Meters Apartment For Rent in Altındağ, Ankara",22000,19-03-2025,Ankara / Altındağ / Güneşevler Mah.,3+1,145,10.0,2.,https://www.hepsiemlak.com/en/ankara-altindag-gunesevler-kiralik/daire/108601-253,24,151.72413793103448
"85 Square Meters Apartment For Rent in Çankaya, Ankara",26500,19-03-2025,Ankara / Çankaya / Ertuğrulgazi Mah.,1+1,85,,4.,https://www.hepsiemlak.com/en/ankara-cankaya-ertugrulgazi-kiralik/daire/141726-630,24,311.7647058823529
"125 Square Meters Apartment For Rent in Sincan, Ankara",17000,18-03-2025,Ankara / Sincan / Ulubatlı Hasan Mah.,3+1,125,30.0,2.,https://www.hepsiemlak.com/en/ankara-sincan-ulubatli-hasan-kiralik/daire/138290-381,24,136.0
"55 Square Meters Apartment For Rent in Gölbaşı, Ankara",20000,16-03-2025,Ankara / Gölbaşı / İncek Mah.,1+1,55,,1.,https://www.hepsiemlak.com/en/ankara-golbasi-incek-kiralik/daire/10867-362,24,363.6363636363636
"145 Square Meters Apartment For Rent in Altındağ, Ankara",27000,21-03-2025,Ankara / Altındağ / Zübeyde Hanım Mah.,3+1,145,30.0,5.,https://www.hepsiemlak.com/en/ankara-altindag-zubeyde-hanim-kiralik/daire/16149-3439,24,186.20689655172413
"135 Square Meters Apartment For Rent in Mamak, Ankara",20000,20-03-2025,Ankara / Mamak / Akşemsettin Mah.,3+1,135,3.0,2.,https://www.hepsiemlak.com/en/ankara-mamak-aksemsettin-kiralik/daire/64356-324,24,148.14814814814815
"200 Square Meters Apartment For Rent in Keçiören, Ankara",40000,19-03-2025,Ankara / Keçiören / Ayvalı Mah.,6+1,200,15.0,3.,https://www.hepsiemlak.com/en/ankara-kecioren-ayvali-kiralik/daire/155487-27,24,200.0
"120 Square Meters Apartment For Rent in Mamak, Ankara",18000,20-03-2025,Ankara / Mamak / Akdere Mah.,3+1,120,15.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-mamak-akdere-kiralik/daire/142285-160,24,150.0
"190 Square Meters Apartment For Rent in Yenimahalle, Ankara",40000,21-03-2025,Ankara / Yenimahalle / Ata Mah.,4+1,190,,Middle,https://www.hepsiemlak.com/en/ankara-yenimahalle-ata-kiralik/daire/151614-73,24,210.52631578947367
"135 Square Meters Apartment For Rent in Çankaya, Ankara",25000,21-03-2025,Ankara / Çankaya / Mürsel Uluç Mah.,3+1,135,20.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-mursel-uluc-kiralik/daire/16761-32526,24,185.1851851851852
"110 Square Meters Apartment For Rent in Keçiören, Ankara",30000,19-03-2025,Ankara / Keçiören / Aşağı Eğlence Mah.,3+1,110,25.0,1.,https://www.hepsiemlak.com/en/ankara-kecioren-asagi-eglence-kiralik/daire/4005-1108,24,272.72727272727275
"160 Square Meters Apartment For Rent in Çankaya, Ankara",26000,21-03-2025,Ankara / Çankaya / Kırkkonaklar Mah.,3+1,160,16.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-kirkkonaklar-kiralik/daire/119791-1022,24,162.5
"145 Square Meters Apartment For Rent in Mamak, Ankara",19000,21-03-2025,Ankara / Mamak / Kutlu Mah.,3+1,145,6.0,1.,https://www.hepsiemlak.com/en/ankara-mamak-kutlu-kiralik/daire/134545-513,25,131.0344827586207
"128 Square Meters Apartment For Rent in Çankaya, Ankara",17500,20-03-2025,Ankara / Çankaya / Kırkkonaklar Mah.,3+1,128,15.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-kirkkonaklar-kiralik/daire/80912-292,25,136.71875
"140 Square Meters Apartment For Rent in Çankaya, Ankara",21000,22-03-2025,Ankara / Çankaya / İncesu Mah.,3+1,140,25.0,Middle,https://www.hepsiemlak.com/en/ankara-cankaya-incesu-kiralik/daire/99795-549,25,150.0
"170 Square Meters Apartment For Rent in Çankaya, Ankara",30000,21-03-2025,Ankara / Çankaya / Hilal Mah.,3+1,170,15.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-hilal-kiralik/daire/10601-1913,25,176.47058823529412
"50 Square Meters Apartment For Rent in Çankaya, Ankara",20500,18-03-2025,Ankara / Çankaya / Metin Oktay Mah.,1+1,50,,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-metin-oktay-kiralik/daire/144266-112,25,410.0
"129 Square Meters Apartment For Rent in Keçiören, Ankara",20000,21-03-2025,Ankara / Keçiören / Tepebaşı Mah.,3+1,129,25.0,1.,https://www.hepsiemlak.com/en/ankara-kecioren-tepebasi-kiralik/daire/118347-1202,25,155.03875968992247
"110 Square Meters Apartment For Rent in Etimesgut, Ankara",25000,21-03-2025,Ankara / Etimesgut / Güzelkent Mah.,3+1,110,25.0,5.,https://www.hepsiemlak.com/en/ankara-etimesgut-guzelkent-kiralik/daire/17005-2262,25,227.27272727272728
"95 Square Meters Apartment For Rent in Yenimahalle, Ankara",25500,20-03-2025,Ankara / Yenimahalle / Kentkoop Mah.,2+1,95,30.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-yenimahalle-kentkoop-kiralik/daire/7000-4536,25,268.42105263157896
"130 Square Meters Apartment For Rent in Keçiören, Ankara",26000,17-03-2025,Ankara / Keçiören / Aşağı Eğlence Mah.,3+1,130,30.0,Middle,https://www.hepsiemlak.com/en/ankara-kecioren-asagi-eglence-kiralik/daire/31522-14804,25,200.0
"106 Square Meters Apartment For Rent in Yenimahalle, Ankara",47500,20-03-2025,Ankara / Yenimahalle / İnönü Mah.,2+1,106,1.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-inonu-kiralik/daire/142325-116,25,448.1132075471698
"110 Square Meters Apartment For Rent in Sincan, Ankara",18000,21-03-2025,Ankara / Sincan / Pınarbaşı Mah.,3+1,110,10.0,1.,https://www.hepsiemlak.com/en/ankara-sincan-pinarbasi-kiralik/daire/154001-64,25,163.63636363636363
"150 Square Meters Apartment For Rent in Sincan, Ankara",20000,20-03-2025,Ankara / Sincan / Mustafa Kemal Mah.,3+1,150,1.0,3.,https://www.hepsiemlak.com/en/ankara-sincan-mustafa-kemal-kiralik/daire/149129-203,25,133.33333333333334
"110 Square Meters Apartment For Rent in Çankaya, Ankara",22000,21-03-2025,Ankara / Çankaya / Huzur Mah.,3+1,110,20.0,Ground,https://www.hepsiemlak.com/en/ankara-cankaya-huzur-kiralik/daire/71743-2777,25,200.0
"100 Square Meters Apartment For Rent in Çankaya, Ankara",20000,20-03-2025,Ankara / Çankaya / Fakülteler Mah.,2+1,100,40.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-fakulteler-kiralik/daire/135436-86,25,200.0
"100 Square Meters Apartment For Rent in Mamak, Ankara",17500,20-03-2025,Ankara / Mamak / Peyami Safa Mah.,1+1,100,14.0,Underground 2,https://www.hepsiemlak.com/en/ankara-mamak-peyami-safa-kiralik/daire/154361-101,25,175.0
"126 Square Meters Apartment For Rent in Çankaya, Ankara",81000,21-03-2025,Ankara / Çankaya / Söğütözü Mah.,2+1,126,6.0,5.,https://www.hepsiemlak.com/en/ankara-cankaya-sogutozu-kiralik/daire/6666-3088,25,642.8571428571429
"150 Square Meters Apartment For Rent in Mamak, Ankara",24000,19-03-2025,Ankara / Mamak / Yeşilbayır Mah.,3+1,150,1.0,17.,https://www.hepsiemlak.com/en/ankara-mamak-yesilbayir-kiralik/daire/138708-751,25,160.0
"95 Square Meters Apartment For Rent in Çankaya, Ankara",40000,22-03-2025,Ankara / Çankaya / Maltepe Mah.,3+1,95,35.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-maltepe-kiralik/daire/88053-5609,25,421.05263157894734
"86 Square Meters Apartment For Rent in Etimesgut, Ankara",13000,17-03-2025,Ankara / Etimesgut / Atayurt Mah.,2+1,86,13.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-etimesgut-atayurt-kiralik/daire/119442-888,25,151.1627906976744
"120 Square Meters Apartment For Rent in Çankaya, Ankara",30000,18-03-2025,Ankara / Çankaya / Muhsin Ertuğrul Mah.,3+1,120,25.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-muhsin-ertugrul-kiralik/daire/149880-81,25,250.0
"135 Square Meters Apartment For Rent in Mamak, Ankara",17000,19-03-2025,Ankara / Mamak / Fahri Korutürk Mah.,3+1,135,10.0,3.,https://www.hepsiemlak.com/en/ankara-mamak-fahri-koruturk-kiralik/daire/10041-1974,25,125.92592592592592
"95 Square Meters Apartment For Rent in Yenimahalle, Ankara",23000,21-03-2025,Ankara / Yenimahalle / Uğur Mumcu Mah.,2+1,95,32.0,1.,https://www.hepsiemlak.com/en/ankara-yenimahalle-ugur-mumcu-kiralik/daire/118398-839,25,242.10526315789474
"115 Square Meters Apartment For Rent in Mamak, Ankara",21000,16-03-2025,Ankara / Mamak / Aşık Veysel Mah.,3+1,115,20.0,2.,https://www.hepsiemlak.com/en/ankara-mamak-asik-veysel-kiralik/daire/132765-244,25,182.6086956521739
"180 Square Meters Apartment For Rent in Etimesgut, Ankara",41000,21-03-2025,Ankara / Etimesgut / Yeni Bağlıca Mah.,4+1,180,9.0,2.,https://www.hepsiemlak.com/en/ankara-etimesgut-yeni-baglica-kiralik/daire/28888-1640,25,227.77777777777777
"135 Square Meters Apartment For Rent in Sincan, Ankara",17500,19-03-2025,Ankara / Sincan / Mustafa Kemal Mah.,3+1,135,8.0,2.,https://www.hepsiemlak.com/en/ankara-sincan-mustafa-kemal-kiralik/daire/142222-248,26,129.62962962962962
"120 Square Meters Apartment For Rent in Etimesgut, Ankara",20000,20-03-2025,Ankara / Etimesgut / Oğuzlar Mah.,3+1,120,25.0,7.,https://www.hepsiemlak.com/en/ankara-etimesgut-oguzlar-kiralik/daire/91066-3288,26,166.66666666666666
"165 Square Meters Apartment For Rent in Yenimahalle, Ankara",38000,18-03-2025,Ankara / Yenimahalle / Turgut Özal Mah.,3+1,165,13.0,11.,https://www.hepsiemlak.com/en/ankara-yenimahalle-turgut-ozal-kiralik/daire/155447-7,26,230.3030303030303
"135 Square Meters Apartment For Rent in Mamak, Ankara",27000,17-03-2025,Ankara / Mamak / Ege Mah.,3+1,135,15.0,5.,https://www.hepsiemlak.com/en/ankara-mamak-ege-kiralik/daire/25673-7269,26,200.0
"125 Square Meters Apartment For Rent in Gölbaşı, Ankara",26500,21-03-2025,Ankara / Gölbaşı / Karşıyaka Mah.,3+1,125,10.0,2.,https://www.hepsiemlak.com/en/ankara-golbasi-karsiyaka-kiralik/daire/118800-275,26,212.0
"100 Square Meters Apartment For Rent in Yenimahalle, Ankara",32000,18-03-2025,Ankara / Yenimahalle / İlkyerleşim Mah.,3+1,100,26.0,Villa,https://www.hepsiemlak.com/en/ankara-yenimahalle-ilkyerlesim-kiralik/daire/146331-35,26,320.0
"210 Square Meters Apartment For Rent in Çankaya, Ankara",47500,20-03-2025,Ankara / Çankaya / Alacaatlı Mah.,4+1,210,18.0,10.,https://www.hepsiemlak.com/en/ankara-cankaya-alacaatli-kiralik/daire/10144-6885,26,226.1904761904762
"118 Square Meters Apartment For Rent in Etimesgut, Ankara",14000,20-03-2025,Ankara / Etimesgut / Yapracık Mah.,3+1,118,12.0,9.,https://www.hepsiemlak.com/en/ankara-etimesgut-yapracik-kiralik/daire/86604-6353,26,118.64406779661017
"150 Square Meters Apartment For Rent in Çankaya, Ankara",40000,20-03-2025,Ankara / Çankaya / Büyükesat Mah.,3+1,150,26.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-buyukesat-kiralik/daire/18887-8130,26,266.6666666666667
"145 Square Meters Apartment For Rent in Altındağ, Ankara",18500,17-03-2025,Ankara / Altındağ / Başpınar Mah.,3+1,145,5.0,6.,https://www.hepsiemlak.com/en/ankara-altindag-baspinar-kiralik/daire/10214-2901,26,127.58620689655173
"135 Square Meters Apartment For Rent in Mamak, Ankara",19000,20-03-2025,Ankara / Mamak / Durali Alıç Mah.,3+1,135,10.0,2.,https://www.hepsiemlak.com/en/ankara-mamak-durali-alic-kiralik/daire/149536-89,26,140.74074074074073
"125 Square Meters Apartment For Rent in Keçiören, Ankara",23000,16-03-2025,Ankara / Keçiören / Şenlik Mah.,3+1,125,30.0,1.,https://www.hepsiemlak.com/en/ankara-kecioren-senlik-kiralik/daire/86676-1970,26,184.0
"125 Square Meters Apartment For Rent in Etimesgut, Ankara",17500,19-03-2025,Ankara / Etimesgut / Süvari Mah.,3+1,125,14.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-suvari-kiralik/daire/67045-323,26,140.0
"100 Square Meters Apartment For Rent in Yenimahalle, Ankara",16500,21-03-2025,Ankara / Yenimahalle / Demetlale Mah.,2+1,100,35.0,2.,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetlale-kiralik/daire/93859-100,26,165.0
"125 Square Meters Apartment For Rent in Çankaya, Ankara",18000,16-03-2025,Ankara / Çankaya / Korkutreis Mah.,3+1,125,35.0,Top,https://www.hepsiemlak.com/en/ankara-cankaya-korkutreis-kiralik/daire/112332-273,26,144.0
"125 Square Meters Apartment For Rent in Keçiören, Ankara",18000,17-03-2025,Ankara / Keçiören / Ayvalı Mah.,3+1,125,30.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-ayvali-kiralik/daire/131239-744,26,144.0
"115 Square Meters Apartment For Rent in Çankaya, Ankara",35000,20-03-2025,Ankara / Çankaya / Güzeltepe Mah.,2+1,115,45.0,5.,https://www.hepsiemlak.com/en/ankara-cankaya-guzeltepe-kiralik/daire/13712-2241,26,304.3478260869565
"100 Square Meters Apartment For Rent in Çankaya, Ankara",21500,19-03-2025,Ankara / Çankaya / Balgat Mah.,3+1,100,35.0,Top,https://www.hepsiemlak.com/en/ankara-cankaya-balgat-kiralik/daire/26614-1504,26,215.0
"50 Square Meters Apartment For Rent in Etimesgut, Ankara",19500,18-03-2025,Ankara / Etimesgut / Tunahan Mah.,1+1,50,25.0,1.,https://www.hepsiemlak.com/en/ankara-etimesgut-tunahan-kiralik/daire/21685-2136,26,390.0
"125 Square Meters Apartment For Rent in Yenimahalle, Ankara",22000,18-03-2025,Ankara / Yenimahalle / Batı Sitesi Mah.,3+1,125,20.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-bati-sitesi-kiralik/daire/133484-181,26,176.0
"95 Square Meters Apartment For Rent in Yenimahalle, Ankara",17500,21-03-2025,Ankara / Yenimahalle / Güventepe Mah.,2+1,95,,Underground 1,https://www.hepsiemlak.com/en/ankara-yenimahalle-guventepe-kiralik/daire/141139-117,26,184.21052631578948
"120 Square Meters Apartment For Rent in Keçiören, Ankara",20000,18-03-2025,Ankara / Keçiören / Etlik Mah.,3+1,120,20.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-etlik-kiralik/daire/55857-4005,26,166.66666666666666
"220 Square Meters Apartment For Rent in Çankaya, Ankara",69000,19-03-2025,Ankara / Çankaya / Söğütözü Mah.,4+1,220,15.0,12.,https://www.hepsiemlak.com/en/ankara-cankaya-sogutozu-kiralik/daire/3920-11585,26,313.6363636363636
"180 Square Meters Apartment For Rent in Çankaya, Ankara",50000,21-03-2025,Ankara / Çankaya / Yaşamkent Mah.,3+1,180,16.0,6.,https://www.hepsiemlak.com/en/ankara-cankaya-yasamkent-kiralik/daire/152114-178,26,277.77777777777777
"55 Square Meters Apartment For Rent in Yenimahalle, Ankara",24000,20-03-2025,Ankara / Yenimahalle / Ergazi Mah.,1+1,55,10.0,6.,https://www.hepsiemlak.com/en/ankara-yenimahalle-ergazi-kiralik/daire/144287-85,27,436.3636363636364
"85 Square Meters Apartment For Rent in Mamak, Ankara",18500,17-03-2025,Ankara / Mamak / Balkiraz Mah.,2+1,85,35.0,1.,https://www.hepsiemlak.com/en/ankara-mamak-balkiraz-kiralik/daire/141253-267,27,217.64705882352942
"128 Square Meters Apartment For Rent in Çankaya, Ankara",25900,21-03-2025,Ankara / Çankaya / Oğuzlar Mah.,3+1,128,29.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-oguzlar-kiralik/daire/27748-489,27,202.34375
"180 Square Meters Apartment For Rent in Yenimahalle, Ankara",28500,21-03-2025,Ankara / Yenimahalle / Varlık Mah.,3+1,180,25.0,Top,https://www.hepsiemlak.com/en/ankara-yenimahalle-varlik-kiralik/daire/4094-1522,27,158.33333333333334
"155 Square Meters Apartment For Rent in Sincan, Ankara",22000,20-03-2025,Ankara / Sincan / Menderes Mah.,3+1,155,7.0,Top,https://www.hepsiemlak.com/en/ankara-sincan-menderes-kiralik/daire/138285-3,27,141.93548387096774
"160 Square Meters Apartment For Rent in Çankaya, Ankara",35000,16-03-2025,Ankara / Çankaya / Emek Mah.,3+1,160,25.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-emek-kiralik/daire/5647-3403,27,218.75
